	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69
frémir	0.004193698698878096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loi	0.0040622722439275	0.0	0.0	0.0	0.0	0.0	0.0	0.032408300084543394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005138304133279007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004733007115536657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
indigne	0.004038376524845574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
coup	0.003895002210354015	0.0	0.005708387419652492	0.0	0.0	0.0	0.0	0.0	0.0	0.0038796177435458565	0.0	0.0	0.0	0.005388619965293634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033887259693711307	0.0	0.0	0.0	0.0	0.0	0.0	0.017683833173034888	0.0	0.0	0.0	0.0	0.0	0.0	0.008336649839760374	0.0	0.0044642430383619	0.0	0.0	0.0	0.0	0.0	0.014908322385331583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003458119959974101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
porter	0.003895002210354015	0.0	0.0	0.005260449425353079	0.0	0.007868207523973445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006401625809729455	0.0	0.0	0.0	0.0	0.004241361759882373	0.0031180200572636374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389602228692319	0.0	0.0	0.0	0.0	0.0	0.0046326580948193585	0.0	0.006226080996172959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004115850356345992	0.0	0.0	0.008373245805003851	0.0	0.0	0.003708281829419036	0.0	0.0	0.00826658891728266	0.0	0.00562766633384769	0.0	0.0	0.005908045491950288
jour	0.0038711064912720886	0.0	0.0	0.0	0.0	0.005901155642980083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008336599472474391	0.005309025343083242	0.012799471966034572	0.0	0.0	0.005471956224350205	0.008835625240971598	0.0	0.012780636769778884	0.0	0.004839168801594079	0.0	0.0	0.03855791357709026	0.005158695462096703	0.0	0.0	0.004338331634881351	0.007566672859628085	0.02913556920170052	0.0	0.0	0.0	0.0	0.005072494399120768	0.0	0.0	0.0	0.0	0.0	0.004901564730279281	0.0	0.00640610452171801	0.008783089245549935	0.006390507910074937	0.0	0.0	0.0115443174590938	0.0043915657021833246	0.0	0.0	0.0	0.008693149107656879	0.02019626888166929	0.0	0.0	0.0	0.0	0.0	0.011044986022261479	0.0	0.0	0.010056205863985012	0.0	0.015930622665794526
tante	0.0	0.022866022866022868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jeune	0.0	0.018467643467643468	0.0	0.0	0.0	0.011474469305794608	0.0	0.0	0.0	0.00450720296676651	0.0	0.011392831198284874	0.0	0.00728377020732487	0.0	0.004131224643284641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02452449622047541	0.0	0.03424256124311381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007886510720874877	0.005854503952318553	0.0	0.011518116148114441	0.0	0.0	0.0	0.003689639384880558	0.013472403302911778	0.0	0.0	0.01440466278101582	0.0	0.0	0.0	0.005793129224156726	0.0	0.0	0.0	0.005219727499520246	0.0	0.0037761964223923935	0.0	0.0	0.0052426660498824254	0.010246991154719899	0.0	0.0	0.0	0.0	0.0	0.007659358977064123
bon	0.0	0.014041514041514042	0.004597988770898172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01618588387897245	0.012119279221814702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004776132916836435	0.0	0.01616116180439532	0.0	0.017964523365190672	0.0	0.00966159307446292	0.017207348990079037	0.03888957516816962	0.0	0.0	0.0	0.0	0.009142524384917746	0.009965037917813772	0.0	0.0	0.008797469680149139	0.0	0.0	0.0	0.0	0.004891644388828849	0.00574792763616476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005619927960768997	0.004452311983692737	0.0	0.009001152396673623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005220165305234665	0.0	0.0	0.0	0.0	0.0	0.0
voir	0.0	0.013181263181263182	0.004379036924664926	0.010644786246593096	0.025479181131519705	0.0	0.013027113525209043	0.0	0.008838525639585813	0.005619740407930395	0.0	0.0	0.0	0.006781441227509361	0.0	0.004120631759583912	0.0	0.009775763954546265	0.0	0.0	0.0	0.0	0.0	0.010047314746743577	0.008724459967920371	0.018067346494532913	0.01819857576363589	0.04206767212820196	0.020843773970851444	0.0	0.005061820595801178	0.005096262740656852	0.0	0.0	0.0	0.0	0.013384721727655475	0.008588075060532687	0.03531244921565066	0.0	0.0	0.03219384562880382	0.028568058251386044	0.005223031885767238	0.015013042402086785	0.009587676065821012	0.004097597317936301	0.0	0.019113142066214114	0.0	0.0	0.02267728784465186	0.009578507140516893	0.0	0.0	0.0	0.0	0.006505469199769718	0.0	0.008876318283711203	0.010014483757500517	0.0	0.0	0.016659416437076063	0.0	0.007794911006329383	0.0	0.005348364265240436	0.0	0.010739982697866773
petit	0.0	0.012917637917637918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01009841677364142	0.008938894058596283	0.007299916724250961	0.0	0.0	0.0	0.0	0.0	0.0	0.01793471357805157	0.0	0.0	0.011984320781390567	0.0	0.0	0.0	0.0	0.0	0.03721630150370029	0.0	0.0	0.0049995850966724755	0.0	0.0056485660212549135	0.009204992652895773	0.0	0.0	0.015625981860455374	0.011766041162227603	0.0	0.01413957813754914	0.008420208500400962	0.008446618508617257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053754976271338925	0.0	0.0	0.005488389944348493	0.0	0.0	0.0	0.0	0.0	0.004350137754362222	0.0	0.0	0.0	0.0	0.00791014687529999	0.0
répondre	0.0	0.012876012876012876	0.005489435573419246	0.011035508033621133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013966700860096267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00632232779975598	0.0	0.009156076898012382	0.0	0.0	0.0	0.008016763905433488	0.006446034116814716	0.0	0.0	0.0	0.013985341567127503	0.0	0.0	0.0	0.0	0.0	0.0	0.018306264279364107	0.0	0.0	0.01154655594107275	0.0	0.009140305800092667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003640794957047646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dame	0.0	0.01270951270951271	0.0	0.0	0.0	0.039095156134743056	0.0	0.0	0.0	0.0	0.0060908552575924205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035818620602057665	0.0	0.0	0.0	0.0	0.0	0.0	0.00430334388238643	0.0	0.004963670870439206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005659518798703146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
personne	0.0	0.012626262626262626	0.0	0.0	0.0	0.0	0.0	0.0	0.00467195256171245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003956076459496432	0.0	0.0	0.0	0.0	0.007283869995478977	0.009938352650662122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060797828102744506	0.009827957898296488	0.0	0.008247539957909106	0.0	0.0	0.0	0.0048207697072527	0.009374805984975476	0.0	0.0	0.006952539550374687	0.0	0.0	0.0	0.004017815429657084	0.0	0.0	0.0	0.0	0.00495696151656228	0.0	0.0	0.0	0.0	0.003592891552676946	0.004544908844564118	0.005575379125780553	0.0	0.0	0.0	0.005781444517122782
demander	0.0	0.012293262293262294	0.00986847249808417	0.0072331179598604835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035391359941547174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005782156179081637	0.0	0.005717207875223728	0.0	0.0	0.022853052415649906	0.0	0.005945242961136352	0.0	0.0	0.0	0.0	0.009721916852278484	0.0	0.0	0.0	0.0	0.0	0.0	0.0042013411973822416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038309402933939638	0.0	0.0	0.005279893690230417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007957878127840568	0.0	0.0	0.0053643773319028325	0.0	0.005232840292870255
dîner	0.0	0.011613386613386614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011020434391466393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
air	0.0	0.011252636252636252	0.0	0.0	0.0	0.005737234652897304	0.0	0.0	0.0	0.0	0.0	0.0	0.009705673479049949	0.0	0.0	0.0	0.0	0.0	0.008967356789025785	0.0	0.0	0.0	0.0	0.0	0.006760706951086061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01964458125017924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004260218767990789	0.0	0.0	0.0	0.0	0.007902548089896303	0.0	0.0	0.0	0.0	0.0	0.007535758855716617	0.0
parler	0.0	0.010961260961260962	0.0	0.005184211027884194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004971198611220706	0.0	0.005822641314989436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008471814923427827	0.005937906463835322	0.0	0.012072805210897338	0.0	0.007905937314002718	0.0	0.0	0.0	0.00563046218936302	0.011151550444023875	0.0	0.0	0.0	0.0	0.0	0.032521102390807674	0.00932070845838441	0.0	0.0	0.0067559597216115645	0.004422728612948065	0.0	0.0	0.004594275780716459	0.0	0.008223332688765177	0.0	0.00818035846026993	0.016226799699603046	0.0	0.0	0.0	0.0	0.0	0.0	0.00452155273470208	0.0	0.0	0.005120960621578669	0.0	0.006492983388918427	0.013291714545423362	0.0	0.0	0.0	0.0	0.0
fort	0.0	0.010725385725385726	0.0	0.0	0.0	0.0	0.0	0.0	0.01776689652074302	0.0	0.009305473310210642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036627682817118624	0.00368198110133594	0.0	0.0	0.0054419718357026844	0.015285760244850403	0.0059294529855020385	0.0	0.0060111917460872605	0.0	0.0	0.0	0.0	0.0	0.0	0.0035818269412035775	0.004596700968523003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005484926510031112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grand	0.0	0.010614385614385614	0.009493126475970035	0.0	0.013044667466178543	0.006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.008285331018701176	0.0	0.0	0.0	0.009315836922768706	0.0	0.01099961895084466	0.004798768617864095	0.007986098273375975	0.0	0.0	0.0	0.0	0.004872657859044558	0.008712361641262857	0.007861017215627703	0.0069854257223216564	0.006841829151001137	0.005704920753464442	0.0	0.007249963604600378	0.004239363588764842	0.008937175247992443	0.01924334157641909	0.0	0.011349878934624698	0.0	0.012871454537768948	0.006014434643143544	0.008759456231158638	0.004814961769846972	0.020133945495135	0.0	0.010153241227007084	0.0	0.006031656074161033	0.0	0.006577851790174854	0.010089832053118083	0.004800987018560241	0.0	0.009748652941726103	0.009513956051370865	0.0	0.0	0.0	0.009076598452624176	0.0	0.005938340575212084	0.0	0.0	0.0	0.0	0.0	0.01645184714532087	0.0	0.0	0.005464942080054017
paraître	0.0	0.010267510267510268	0.0	0.0	0.00683793052662585	0.004999590197524793	0.0	0.0	0.016486601828350666	0.0	0.0	0.0	0.006075909413714196	0.0	0.005565002318750966	0.0	0.0	0.0	0.0	0.0	0.0056198469331164265	0.0	0.004072987943955686	0.0	0.0030580581330854908	0.0	0.0	0.0	0.006893377652774226	0.0	0.0	0.0	0.0	0.0	0.008105810108644309	0.0	0.0	0.004691283292978209	0.019740175319523177	0.0	0.0	0.017632671634150502	0.0	0.0	0.004579120732659318	0.005467129891465352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005339218338435253	0.0	0.0	0.0	0.013325056900475895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006690985888451569	0.0
beau	0.0	0.010142635142635142	0.0	0.0	0.019609080771739357	0.031308909105811	0.0	0.0	0.0	0.008443873912423334	0.006006260045681415	0.0	0.005129014440148347	0.0	0.0	0.012594938720167792	0.0	0.0	0.022583513273212244	0.0	0.0	0.0	0.0	0.00427906275330355	0.0	0.016258937392207098	0.008616716952586319	0.01681134681684953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006639994972874468	0.0	0.0	0.0	0.0	0.00747966554803481	0.0	0.010740912345731013	0.0	0.003528049338827395	0.0	0.0	0.0	0.007327227310574521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010592976396085205	0.0	0.0	0.0	0.0	0.005127019004664431	0.0	0.0	0.0	0.0	0.0	0.005875011999616013	0.0
beaucoup	0.0	0.009962259962259962	0.0	0.0	0.0	0.0	0.0	0.0	0.007064082118550796	0.0	0.0	0.004022041496128563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004080452384012338	0.005050505050505051	0.0	0.0	0.005274526548450294	0.013520680990183376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009975905651604177	0.0	0.004920084181787156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008113399849801523	0.0	0.0	0.0	0.0	0.0	0.0	0.004822989583682219	0.0	0.006310780053796814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00672938465969089	0.0
maison	0.0	0.009615384615384616	0.008054300057865844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004147109276329431	0.0	0.008824366638200968	0.0	0.0	0.010575300434671439	0.0	0.0	0.0	0.0	0.00803958991335484	0.0	0.0	0.0	0.009723062953995158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005432972522897585	0.0	0.004505954296749276	0.0	0.008222505995577289	0.00933402307640404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004531697865458214	0.0	0.009473972949591711
souper	0.0	0.008144633144633144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011663025318082509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005796730131787538	0.0	0.0
heure	0.0	0.008116883116883116	0.009149059289032077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003947776555846939	0.004163787451939262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006581136540096869	0.0046587842179668425	0.011111111111111112	0.0	0.0	0.0	0.0	0.0	0.01928918435182818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004256204600484262	0.0	0.005452931479054826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005796902601745931	0.0	0.0	0.034155871190891765	0.0	0.0
fille	0.0	0.008075258075258076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020681785765226075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030556655167863673	0.0	0.012608630130104988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005347254512406476	0.0	0.0	0.0	0.0	0.0	0.003743502733564946	0.019929223319053828	0.0	0.0	0.02475020815986678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012667559313364125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11632519570400691
passer	0.0	0.007908757908757908	0.006177569947295162	0.005451045419025292	0.0	0.0	0.0	0.0	0.007547000291997035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005609536211559652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004671723514341689	0.0	0.0	0.01960623881360266	0.0035629972894989947	0.0	0.0	0.0	0.0	0.013226263580538498	0.0	0.004629144760268951	0.008247578692493946	0.0	0.0	0.005493183640737771	0.0	0.005147397883132621	0.0	0.0	0.0047130430098839245	0.0	0.0	0.004752842036699676	0.0	0.0	0.0046937023924471626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015276465595926277	0.004156666986656427	0.0
table	0.0	0.007548007548007548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021430407402647473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saint	0.0	0.007215007215007215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00547783964869392	0.0	0.0	0.0	0.0036381458651435464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08546422898433363	0.0	0.0	0.0	0.0	0.0	0.003731062600610811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
monde	0.0	0.007104007104007104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005681369841395092	0.0	0.0	0.0	0.0	0.0	0.0	0.005568382452804563	0.0	0.0	0.0	0.0	0.003043067652040954	0.007317359052929455	0.010503525811023486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005318847425602268	0.0	0.0	0.0	0.0	0.005178171365769117	0.0	0.005147602525453615	0.005469110250828409	0.008129396402847395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061087884236293135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012921186522031294	0.004473234443905218
prier	0.0	0.007034632034632035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006075443305220838	0.004868320122730759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00934375681315601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006671583171831855	0.0	0.0	0.0	0.0	0.0
donner	0.0	0.006729381729381729	0.005630190331712047	0.0	0.0	0.0	0.004965929665607369	0.005769715667225345	0.0	0.0047354157752103835	0.0	0.019879870302450434	0.004813382782293064	0.0037903004840624714	0.0	0.0	0.009766603225483322	0.0	0.009907278038867014	0.00685861741138123	0.0	0.00928543888960288	0.0	0.009802258289505929	0.0	0.010247651579846286	0.0	0.015149303176973957	0.010329838915878293	0.005399143131940194	0.005684175587088208	0.01926323212034445	0.0	0.016552096880436434	0.0	0.004547909382905546	0.0	0.004350786924939468	0.0	0.00919389609840639	0.0	0.006541152380410671	0.007281423255514686	0.0049703045364559205	0.0	0.008887452532923971	0.0	0.00459458365380723	0.006401579531229327	0.008451290591174021	0.0	0.004961913957729857	0.0	0.0	0.0	0.0	0.005469732564485893	0.0	0.011421107278025254	0.0	0.007779846885992137	0.0	0.0159207432250106	0.0	0.009587185072118271	0.012297693386007391	0.0	0.009159474130890808	0.0074973600844772965	0.015487519253898255
nièce	0.0	0.006590631590631591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00920066611157369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conversation	0.0	0.006562881562881563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recevoir	0.0	0.006174381174381174	0.0	0.0	0.0	0.004589787722317842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005258940198337173	0.0	0.0	0.0	0.0060635190594150925	0.0	0.0	0.0	0.0	0.0044875336983640594	0.0	0.0	0.008335464075683969	0.0	0.0	0.010491677172589158	0.0	0.007262654753660885	0.0	0.0	0.0	0.0	0.0	0.007186033732087754	0.0	0.0	0.0	0.0	0.0	0.004282136220408823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018659852161833055	0.0045346416889681836	0.0	0.0	0.0	0.0
vieux	0.0	0.006077256077256077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004706889174154899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007954909611868273	0.0	0.00430334388238643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073940638026015375	0.0	0.0	0.0	0.0	0.0	0.0	0.0041700012636367466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
connaître	0.0	0.005661005661005661	0.0	0.0	0.0	0.0	0.00764798245020923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006972955360052134	0.0	0.0	0.00775271679978567	0.0	0.0	0.0	0.0	0.003381462119326197	0.0	0.0	0.00462783116861182	0.0	0.007958841420084704	0.0	0.0	0.00766664436138382	0.004565244959208691	0.0	0.0	0.008750576401325455	0.0	0.0	0.007783253884894024	0.007139752902464767	0.0	0.007113996967137201	0.0	0.005489736579438441	0.0	0.0	0.0	0.0	0.0	0.013715858664958117	0.0	0.0	0.0	0.0	0.0	0.0	0.0105531119596565	0.0	0.007996686631833822	0.0	0.0	0.0	0.0
entrer	0.0	0.005494505494505495	0.0058647815955333825	0.0058227076066861075	0.0	0.0	0.0	0.0	0.004683183216908874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004006811579685465	0.0	0.0	0.0	0.00421488519983732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004500127844541038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010120308716707022	0.004961332198950377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004532190972868939	0.0	0.0	0.0	0.0	0.0	0.0	0.0055751082318497526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012041826130122179	0.0	0.0
