	filename	id	author	year	narration
236	Constant_Laure1_023.txt	Constant_Laure1	Constant	1787	
237	Constant_Laure1_024.txt	Constant_Laure1	Constant	1787	
238	Constant_Laure1_025.txt	Constant_Laure1	Constant	1787	
239	Constant_Laure1_026.txt	Constant_Laure1	Constant	1787	
240	Constant_Laure1_027.txt	Constant_Laure1	Constant	1787	
241	Constant_Laure1_028.txt	Constant_Laure1	Constant	1787	
242	Constant_Laure1_029.txt	Constant_Laure1	Constant	1787	
243	Constant_Laure1_030.txt	Constant_Laure1	Constant	1787	
244	Constant_Laure1_031.txt	Constant_Laure1	Constant	1787	
245	Constant_Laure1_032.txt	Constant_Laure1	Constant	1787	
246	Constant_Laure1_033.txt	Constant_Laure1	Constant	1787	
247	Constant_Laure1_034.txt	Constant_Laure1	Constant	1787	
248	Constant_Laure1_035.txt	Constant_Laure1	Constant	1787	
249	Constant_Laure2_000.txt	Constant_Laure2	Constant	1787	
250	Constant_Laure2_001.txt	Constant_Laure2	Constant	1787	
251	Constant_Laure2_002.txt	Constant_Laure2	Constant	1787	
252	Constant_Laure2_003.txt	Constant_Laure2	Constant	1787	
253	Constant_Laure2_004.txt	Constant_Laure2	Constant	1787	
254	Constant_Laure2_005.txt	Constant_Laure2	Constant	1787	
255	Constant_Laure2_006.txt	Constant_Laure2	Constant	1787	
256	Constant_Laure2_007.txt	Constant_Laure2	Constant	1787	
257	Constant_Laure2_008.txt	Constant_Laure2	Constant	1787	
258	Constant_Laure2_009.txt	Constant_Laure2	Constant	1787	
259	Constant_Laure2_010.txt	Constant_Laure2	Constant	1787	
260	Constant_Laure2_011.txt	Constant_Laure2	Constant	1787	
261	Constant_Laure2_012.txt	Constant_Laure2	Constant	1787	
262	Constant_Laure2_013.txt	Constant_Laure2	Constant	1787	
263	Constant_Laure2_014.txt	Constant_Laure2	Constant	1787	
264	Constant_Laure2_015.txt	Constant_Laure2	Constant	1787	
265	Constant_Laure2_016.txt	Constant_Laure2	Constant	1787	
266	Constant_Laure2_017.txt	Constant_Laure2	Constant	1787	
267	Constant_Laure2_018.txt	Constant_Laure2	Constant	1787	
268	Constant_Laure2_019.txt	Constant_Laure2	Constant	1787	
269	Constant_Laure2_020.txt	Constant_Laure2	Constant	1787	
270	Constant_Laure2_021.txt	Constant_Laure2	Constant	1787	
271	Constant_Laure2_022.txt	Constant_Laure2	Constant	1787	
272	Constant_Laure2_023.txt	Constant_Laure2	Constant	1787	
273	Constant_Laure2_024.txt	Constant_Laure2	Constant	1787	
274	Constant_Laure2_025.txt	Constant_Laure2	Constant	1787	
275	Constant_Laure2_026.txt	Constant_Laure2	Constant	1787	
276	Constant_Laure2_027.txt	Constant_Laure2	Constant	1787	
277	Constant_Laure2_028.txt	Constant_Laure2	Constant	1787	
278	Constant_Laure2_029.txt	Constant_Laure2	Constant	1787	
279	Constant_Laure2_030.txt	Constant_Laure2	Constant	1787	
280	Constant_Laure2_031.txt	Constant_Laure2	Constant	1787	
281	Constant_Laure2_032.txt	Constant_Laure2	Constant	1787	
282	Constant_Laure2_033.txt	Constant_Laure2	Constant	1787	
283	Constant_Laure2_034.txt	Constant_Laure2	Constant	1787	
284	Constant_Laure2_035.txt	Constant_Laure2	Constant	1787	
285	Constant_Laure2_036.txt	Constant_Laure2	Constant	1787	
286	Constant_Laure2_037.txt	Constant_Laure2	Constant	1787	
287	Constant_Laure2_038.txt	Constant_Laure2	Constant	1787	
288	Diderot_Bijoux[1]_000.txt	Diderot_Bijoux[1]	Diderot	nan	
289	Diderot_Bijoux[1]_001.txt	Diderot_Bijoux[1]	Diderot	nan	
290	Diderot_Bijoux[1]_002.txt	Diderot_Bijoux[1]	Diderot	nan	
291	Diderot_Bijoux[1]_003.txt	Diderot_Bijoux[1]	Diderot	nan	
292	Diderot_Bijoux[1]_004.txt	Diderot_Bijoux[1]	Diderot	nan	
293	Diderot_Bijoux[1]_005.txt	Diderot_Bijoux[1]	Diderot	nan	
294	Diderot_Bijoux[1]_006.txt	Diderot_Bijoux[1]	Diderot	nan	
295	Diderot_Bijoux[1]_007.txt	Diderot_Bijoux[1]	Diderot	nan	
296	Diderot_Bijoux[1]_008.txt	Diderot_Bijoux[1]	Diderot	nan	
297	Diderot_Bijoux[1]_009.txt	Diderot_Bijoux[1]	Diderot	nan	
298	Diderot_Bijoux[1]_010.txt	Diderot_Bijoux[1]	Diderot	nan	
299	Diderot_Bijoux[1]_011.txt	Diderot_Bijoux[1]	Diderot	nan	
300	Diderot_Bijoux[1]_012.txt	Diderot_Bijoux[1]	Diderot	nan	
301	Diderot_Bijoux[1]_013.txt	Diderot_Bijoux[1]	Diderot	nan	
302	Diderot_Bijoux[1]_014.txt	Diderot_Bijoux[1]	Diderot	nan	
303	Diderot_Bijoux[1]_015.txt	Diderot_Bijoux[1]	Diderot	nan	
304	Diderot_Bijoux[1]_016.txt	Diderot_Bijoux[1]	Diderot	nan	
305	Diderot_Bijoux[1]_017.txt	Diderot_Bijoux[1]	Diderot	nan	
306	Diderot_Bijoux[1]_018.txt	Diderot_Bijoux[1]	Diderot	nan	
307	Diderot_Bijoux[1]_019.txt	Diderot_Bijoux[1]	Diderot	nan	
308	Diderot_Bijoux[1]_020.txt	Diderot_Bijoux[1]	Diderot	nan	
309	Diderot_Bijoux[1]_021.txt	Diderot_Bijoux[1]	Diderot	nan	
310	Diderot_Bijoux[1]_022.txt	Diderot_Bijoux[1]	Diderot	nan	
311	Diderot_Bijoux[1]_023.txt	Diderot_Bijoux[1]	Diderot	nan	
312	Diderot_Bijoux[1]_024.txt	Diderot_Bijoux[1]	Diderot	nan	
313	Diderot_Bijoux[1]_025.txt	Diderot_Bijoux[1]	Diderot	nan	
314	Diderot_Bijoux[1]_026.txt	Diderot_Bijoux[1]	Diderot	nan	
315	Diderot_Bijoux[1]_027.txt	Diderot_Bijoux[1]	Diderot	nan	
316	Diderot_Bijoux[1]_028.txt	Diderot_Bijoux[1]	Diderot	nan	
317	Diderot_Bijoux[1]_029.txt	Diderot_Bijoux[1]	Diderot	nan	
318	Diderot_Bijoux[1]_030.txt	Diderot_Bijoux[1]	Diderot	nan	
